episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
301,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
302,8,heuristic,hidden,38.0,17,1,0,1,1,1,0.0
303,8,heuristic,hidden,31.0,19,1,0,2,1,1,0.0
304,8,heuristic,hidden,32.0,18,1,0,2,1,1,0.0
305,8,heuristic,hidden,28.0,22,1,0,2,1,1,0.0
306,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
307,8,heuristic,hidden,-26.0,26,1,3,0,1,1,0.0
308,8,heuristic,hidden,17.0,23,1,1,0,1,1,0.0
309,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
310,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
311,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
312,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
313,8,heuristic,hidden,15.0,20,1,1,1,1,1,0.0
314,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
315,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
316,8,heuristic,hidden,26.0,19,1,0,3,1,1,0.0
317,8,heuristic,hidden,27.0,23,1,0,2,1,1,0.0
318,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
319,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
320,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
321,8,heuristic,hidden,29.0,21,1,0,2,1,1,0.0
322,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
323,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
324,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
325,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
326,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
327,8,heuristic,hidden,-143.5,62,1,8,0,1,1,0.0
328,8,heuristic,hidden,34.0,21,1,0,1,1,1,0.0
329,8,heuristic,hidden,38.0,17,1,0,1,1,1,0.0
330,8,heuristic,hidden,38.0,17,1,0,1,1,1,0.0
331,8,heuristic,hidden,-64.5,27,1,5,0,1,1,0.0
332,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
333,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
334,8,heuristic,hidden,19.0,21,1,1,0,1,1,0.0
335,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
336,8,heuristic,hidden,38.0,22,1,0,0,1,1,0.0
337,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
338,8,heuristic,hidden,32.0,18,1,0,2,1,1,0.0
339,8,heuristic,hidden,30.0,20,1,0,2,1,1,0.0
340,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
341,8,heuristic,hidden,32.0,18,1,0,2,1,1,0.0
342,8,heuristic,hidden,24.0,16,1,1,0,1,1,0.0
343,8,heuristic,hidden,34.0,21,1,0,1,1,1,0.0
344,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
345,8,heuristic,hidden,35.0,25,1,0,0,1,1,0.0
346,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
347,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
348,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
349,8,heuristic,hidden,44.0,16,1,0,0,1,1,0.0
350,8,heuristic,hidden,25.0,20,1,0,3,1,1,0.0
351,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
352,8,heuristic,hidden,34.0,16,1,0,2,1,1,0.0
353,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
354,8,heuristic,hidden,34.0,16,1,0,2,1,1,0.0
355,8,heuristic,hidden,17.0,18,1,1,1,1,1,0.0
356,8,heuristic,hidden,29.0,21,1,0,2,1,1,0.0
357,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
358,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
359,8,heuristic,hidden,29.0,16,1,0,3,1,1,0.0
360,8,heuristic,hidden,23.0,22,1,0,3,1,1,0.0
361,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
362,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
363,8,heuristic,hidden,24.0,21,1,0,3,1,1,0.0
364,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
365,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
366,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
367,8,heuristic,hidden,44.0,16,1,0,0,1,1,0.0
368,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
369,8,heuristic,hidden,40.0,15,1,0,1,1,1,0.0
370,8,heuristic,hidden,32.0,18,1,0,2,1,1,0.0
371,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
372,8,heuristic,hidden,7.0,23,1,1,2,1,1,0.0
373,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
374,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
375,8,heuristic,hidden,37.0,23,1,0,0,1,1,0.0
376,8,heuristic,hidden,30.0,20,1,0,2,1,1,0.0
377,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
378,8,heuristic,hidden,29.0,21,1,0,2,1,1,0.0
379,8,heuristic,hidden,32.0,18,1,0,2,1,1,0.0
380,8,heuristic,hidden,30.0,20,1,0,2,1,1,0.0
381,8,heuristic,hidden,38.0,22,1,0,0,1,1,0.0
382,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
383,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
384,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
385,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
386,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
387,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
388,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
389,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
390,8,heuristic,hidden,21.0,19,1,1,0,1,1,0.0
391,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
392,8,heuristic,hidden,38.0,22,1,0,0,1,1,0.0
393,8,heuristic,hidden,31.0,19,1,0,2,1,1,0.0
394,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
395,8,heuristic,hidden,14.0,21,1,1,1,1,1,0.0
396,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
397,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
398,8,heuristic,hidden,34.0,21,1,0,1,1,1,0.0
399,8,heuristic,hidden,15.0,20,1,1,1,1,1,0.0
400,8,heuristic,hidden,31.0,19,1,0,2,1,1,0.0
401,8,heuristic,hidden,23.0,22,1,0,3,1,1,0.0
402,8,heuristic,hidden,-6.0,16,1,2,2,1,1,0.0
403,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
404,8,heuristic,hidden,39.0,16,1,0,1,1,1,0.0
405,8,heuristic,hidden,26.0,19,1,0,3,1,1,0.0
406,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
407,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
408,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
409,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
410,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
411,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
412,8,heuristic,hidden,19.0,21,1,1,0,1,1,0.0
413,8,heuristic,hidden,29.0,21,1,0,2,1,1,0.0
414,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
415,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
