episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
282,0,sarsa,observable,-7.0,55,1,0,4,1,1,0.3229486217807805
283,0,sarsa,observable,-4.0,38,1,1,2,1,1,0.32165682729365735
284,0,sarsa,observable,17.5,32,1,0,3,1,1,0.32037019998448274
285,0,sarsa,observable,-131.0,106,1,3,8,1,1,0.3190887191845448
286,0,sarsa,observable,-102.5,89,1,2,9,1,1,0.3178123643078066
287,0,sarsa,observable,-97.5,110,1,1,8,1,1,0.3165411148505754
288,0,sarsa,observable,-15.5,40,1,1,4,1,1,0.3152749503911731
289,0,sarsa,observable,-59.5,87,1,2,1,1,1,0.3140138505896084
290,0,sarsa,observable,-17.0,47,1,1,3,1,1,0.31275779518725
291,0,sarsa,observable,7.0,37,1,0,4,1,1,0.31150676400650096
292,0,sarsa,observable,-205.0,120,0,3,8,0,0,0.31026073695047496
293,0,sarsa,observable,-17.5,64,1,0,4,1,1,0.30901969400267304
294,0,sarsa,observable,29.5,32,1,0,0,1,1,0.30778361522666237
295,0,sarsa,observable,-23.0,54,1,1,3,1,1,0.3065524807657557
296,0,sarsa,observable,5.0,34,1,0,5,1,1,0.3053262708426927
297,0,sarsa,observable,-37.5,64,1,0,8,1,1,0.30410496575932194
298,0,sarsa,observable,-6.5,44,1,1,1,1,1,0.3028885458962846
299,0,sarsa,observable,-89.0,59,1,4,3,1,1,0.3016769917126995
