episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
367,6,random,observable,-859.0,120,0,35,12,1,0,0.0
368,6,random,observable,-410.5,120,0,10,23,1,0,0.0
369,6,random,observable,-393.5,120,0,9,23,1,0,0.0
370,6,random,observable,-552.5,120,0,16,25,0,0,0.0
371,6,random,observable,-434.5,120,0,11,22,0,0,0.0
372,6,random,observable,-463.0,120,0,14,17,1,0,0.0
373,6,random,observable,-495.5,120,0,13,25,0,0,0.0
374,6,random,observable,-344.5,120,0,3,37,1,0,0.0
375,6,random,observable,-498.0,120,0,15,18,0,0,0.0
376,6,random,observable,-487.0,120,0,15,16,0,0,0.0
377,6,random,observable,-454.0,120,0,13,17,0,0,0.0
378,6,random,observable,-451.0,120,0,10,30,1,0,0.0
379,6,random,observable,-757.5,120,0,30,10,0,0,0.0
380,6,random,observable,-890.0,120,0,35,16,0,0,0.0
381,6,random,observable,-377.0,120,0,6,32,1,0,0.0
382,6,random,observable,-385.0,120,0,9,22,1,0,0.0
383,6,random,observable,-455.5,120,0,11,25,0,0,0.0
384,6,random,observable,-687.0,120,0,27,8,0,0,0.0
385,6,random,observable,-481.5,120,0,13,25,1,0,0.0
386,6,random,observable,-525.5,120,0,18,11,0,0,0.0
387,6,random,observable,-1077.0,120,0,45,14,0,0,0.0
388,6,random,observable,-429.5,120,0,12,18,1,0,0.0
389,6,random,observable,-279.5,120,0,5,16,1,0,0.0
390,6,random,observable,-793.5,120,0,30,17,0,0,0.0
391,6,random,observable,-309.5,120,0,3,30,1,0,0.0
392,6,random,observable,-312.5,120,0,6,19,1,0,0.0
393,6,random,observable,-382.5,120,0,6,33,1,0,0.0
394,6,random,observable,-302.5,120,0,4,23,0,0,0.0
395,6,random,observable,-298.0,120,0,3,28,1,0,0.0
396,6,random,observable,-523.0,120,0,14,29,1,0,0.0
397,6,random,observable,-623.0,120,0,23,11,0,0,0.0
398,6,random,observable,-287.5,120,0,6,14,1,0,0.0
399,6,random,observable,-527.5,120,0,16,20,0,0,0.0
400,6,random,observable,-621.5,120,0,22,15,0,0,0.0
401,6,random,observable,-399.0,120,0,9,24,1,0,0.0
402,6,random,observable,-330.5,120,0,5,26,1,0,0.0
403,6,random,observable,-364.5,120,0,6,30,1,0,0.0
404,6,random,observable,-457.5,120,0,13,20,1,0,0.0
405,6,random,observable,-466.0,120,0,12,26,1,0,0.0
406,6,random,observable,-538.0,120,0,16,22,0,0,0.0
407,6,random,observable,-332.5,120,0,5,27,1,0,0.0
408,6,random,observable,-548.5,120,0,19,13,0,0,0.0
409,6,random,observable,-627.0,120,0,21,22,1,0,0.0
410,6,random,observable,-592.5,120,0,20,18,1,0,0.0
411,6,random,observable,-459.0,120,0,14,14,0,0,0.0
412,6,random,observable,-518.0,120,0,13,32,1,0,0.0
413,6,random,observable,-580.5,120,0,19,19,0,0,0.0
414,6,random,observable,-653.5,120,0,22,21,0,0,0.0
415,6,random,observable,-773.0,120,0,30,13,0,0,0.0
416,6,random,observable,-384.0,120,0,9,21,1,0,0.0
417,6,random,observable,-309.0,120,0,5,23,1,0,0.0
418,6,random,observable,-376.5,120,0,9,20,1,0,0.0
419,6,random,observable,-446.0,120,0,13,15,0,0,0.0
420,6,random,observable,-711.5,120,0,26,19,1,0,0.0
421,6,random,observable,-354.0,120,0,8,20,1,0,0.0
422,6,random,observable,-296.5,72,1,13,6,1,1,0.0
423,6,random,observable,-319.5,120,0,5,24,1,0,0.0
424,6,random,observable,-683.0,120,0,24,21,1,0,0.0
425,6,random,observable,-756.5,120,0,28,18,0,0,0.0
426,6,random,observable,-449.5,120,0,11,26,1,0,0.0
427,6,random,observable,-884.0,120,0,36,13,1,0,0.0
428,6,random,observable,-383.0,120,0,9,21,1,0,0.0
429,6,random,observable,-448.0,120,0,12,22,1,0,0.0
430,6,random,observable,-811.5,120,0,31,17,0,0,0.0
431,6,random,observable,-951.5,120,0,40,11,1,0,0.0
432,6,random,observable,-899.0,120,0,37,13,1,0,0.0
433,6,random,observable,-512.0,107,1,22,8,1,1,0.0
434,6,random,observable,-384.0,120,0,10,17,1,0,0.0
