episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
166,0,double_q_learning,observable,-189.5,120,0,2,11,1,0,0.5141030475574518
167,0,double_q_learning,observable,-266.0,120,0,6,10,1,0,0.5120466353672221
168,0,double_q_learning,observable,-226.0,120,0,3,14,1,0,0.5099984488257532
169,0,double_q_learning,observable,-213.5,120,0,3,12,1,0,0.5079584550304501
170,0,double_q_learning,observable,-60.5,55,1,3,2,1,1,0.5059266212103284
171,0,double_q_learning,observable,-140.5,95,1,5,4,1,1,0.503902914725487
172,0,double_q_learning,observable,-293.5,120,0,8,7,1,0,0.5018873030665851
173,0,double_q_learning,observable,-165.5,105,1,2,18,1,1,0.4998797538543187
174,0,double_q_learning,observable,-336.0,120,0,11,5,1,0,0.4978802348389015
175,0,double_q_learning,observable,-301.0,120,0,7,14,1,0,0.49588871389954586
176,0,double_q_learning,observable,-183.0,120,0,1,13,1,0,0.49390515904394766
177,0,double_q_learning,observable,-405.5,120,0,14,7,1,0,0.49192953840777187
178,0,double_q_learning,observable,-371.0,120,0,13,3,1,0,0.4899618202541408
179,0,double_q_learning,observable,-208.0,117,1,6,10,1,1,0.4880019729731242
180,0,double_q_learning,observable,-286.5,120,0,8,6,1,0,0.4860499650812317
181,0,double_q_learning,observable,-53.5,61,1,2,4,1,1,0.4841057652209068
182,0,double_q_learning,observable,-228.5,120,0,3,15,1,0,0.48216934216002316
183,0,double_q_learning,observable,-168.0,120,0,1,11,1,0,0.48024066479138305
184,0,double_q_learning,observable,-60.5,88,1,0,9,1,1,0.47831970213221753
185,0,double_q_learning,observable,-305.5,120,0,8,10,1,0,0.47640642332368865
186,0,double_q_learning,observable,-333.0,120,0,8,16,1,0,0.47450079763039393
187,0,double_q_learning,observable,-286.5,120,0,6,14,1,0,0.47260279443987235
188,0,double_q_learning,observable,-80.0,63,1,3,5,1,1,0.47071238326211284
189,0,double_q_learning,observable,-73.0,90,1,0,11,1,1,0.4688295337290644
190,0,double_q_learning,observable,-6.0,53,1,0,4,1,1,0.4669542155941481
191,0,double_q_learning,observable,-202.0,120,0,2,14,1,0,0.46508639873177154
192,0,double_q_learning,observable,-135.0,97,1,4,7,1,1,0.46322605313684445
193,0,double_q_learning,observable,-162.5,120,0,1,10,1,0,0.46137314892429704
194,0,double_q_learning,observable,-305.0,120,0,8,11,1,0,0.4595276563285999
195,0,double_q_learning,observable,-359.5,120,0,10,12,1,0,0.45768954570328546
196,0,double_q_learning,observable,-161.5,97,1,5,7,1,1,0.4558587875204723
197,0,double_q_learning,observable,-186.0,120,0,2,10,1,0,0.45403535237039044
198,0,double_q_learning,observable,-123.0,104,1,1,14,1,1,0.4522192109609089
199,0,double_q_learning,observable,-139.5,54,1,6,6,1,1,0.4504103341170652
200,0,double_q_learning,observable,-88.5,70,1,3,6,1,1,0.44860869278059695
201,0,double_q_learning,observable,-253.0,120,0,6,8,1,0,0.4468142580094746
202,0,double_q_learning,observable,-193.0,120,0,3,8,1,0,0.4450270009774367
203,0,double_q_learning,observable,-65.0,94,1,1,5,1,1,0.44324689297352693
